Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,GCEA EV STATION PITKIN EV,800 Main St,,Pitkin,CO,81210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.611331,-106.513197,2023-09-28,204396,2023-09-28 00:30:45 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LOT 3 TOSV-RODEO LOT,2909 Brush Creek Rd,,Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.226,-106.924515,2023-09-28,204410,2023-09-28 00:52:26 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,the 410 Parking Garage,1635 Tremont Street,,Denver,CO,80202,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,39.7436886,-104.9893148,2023-09-28,204479,2023-09-28 00:06:53 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Financial House Valet P1,205 Detroit St,,Denver,CO,80206,,303-993-9898,E,,Public - Credit card at all times,"7am-6pm M-F, 8am-1pm Sat",CREDIT,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.719419,-104.954816,2022-02-10,204642,2022-02-10 19:42:29 UTC,P,,,2021-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Hilton Garden Inn - Union Station,1999 Chestnut Pl,,Denver,CO,80202,,720-643-1999,E,,Public,Hotel guests only,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.76081921118202,-104.99932337680056,2023-01-10,204728,2023-02-14 15:54:11 UTC,P,,,2022-01-10,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Winn-Marion,7151 S Blackhawk St,,Centennial,CO,80112,,303-778-6767,E,,Public - Credit card at all times,24 hours daily,CREDIT,,,,,2,,,EVGATEWAY,http://evgateway.com/,GPS,39.58800033001793,-104.827260811625,2022-02-10,204795,2023-06-20 21:41:11 UTC,P,,,2021-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,$0.20 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Niwot Colorado Parking Lot,325 Murray St,,Niwot,CO,80544,,888-758-4389,E,,Public - Credit card at all times,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.104681,-105.171943,2022-05-05,204872,2023-02-14 15:54:11 UTC,P,,,2022-04-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,CREEKWALK CREEKWALK GW 3,132 E Cheyenne Rd,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.80713,-104.824176,2023-09-28,204916,2023-09-28 00:52:27 UTC,,,,2022-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CREEKWALK CREEKWALK GW 4,132 E Cheyenne Rd,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.807071,-104.82424,2023-09-28,204917,2023-09-28 00:52:27 UTC,,,,2022-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CREEKWALK CREEKWALK GW 1,132 E Cheyenne Rd,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.807154,-104.82414,2023-09-28,204927,2023-09-28 00:53:34 UTC,,,,2022-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CREEKWALK CREEKWALK GW 2,132 E Cheyenne Rd,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.807113,-104.824237,2023-09-28,204928,2023-09-28 00:53:35 UTC,,,,2022-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RED ROCK KIA RRK LEVEL 2,2980 US-50,,Grand Junction,CO,81503,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.02564,-108.500433,2023-09-28,204959,2023-09-28 00:54:16 UTC,,,,2022-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GRAND VAIL ST1 DC STATION 1,1300 Westhaven Dr,,Vail,CO,81657,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.637032,-106.402843,2023-09-28,204970,2023-09-28 00:53:57 UTC,,,,2022-01-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Weston Ridge Apartments,5967 South Gallup Street,,Littleton,CO,80120,,800-663-5633,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,39.6085051,-105.0029175,2023-09-28,205040,2023-09-28 00:06:44 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,WINDSORMERIDIAN MAIN SHOP,9851 Jefferson Pkwy,,Englewood,CO,80112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.537453,-104.84606,2023-09-28,205052,2023-09-28 00:52:07 UTC,,,,2022-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LOUISVILLE LIBRARY 2,951 Spruce St,,Louisville,CO,80027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.978074,-105.131187,2023-09-28,205197,2023-09-28 00:54:14 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HABITAT APTS STATION 1,6255 Habitat Drive Habitat Apartments,,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.061049,-105.207336,2023-09-28,205199,2023-09-28 00:54:17 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HABITAT APTS STATION 2,6255 Habitat Drive Habitat Apartments,,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.061099,-105.207335,2023-09-28,205200,2023-09-28 00:54:17 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HABITAT APTS STATION 3,6255 Habitat Drive Habitat Apartments,,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.061145,-105.207335,2023-09-28,205201,2023-09-28 00:54:17 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ARAPAHOE BASIN STATION 1,28194 US-6,,Dillon,CO,80435,,888-758-4389,E,,Public,Mon 6:00am - 8:30pm; Tue 6:00am - 8:30pm; Wed 6:00am - 8:30pm; Thu 6:00am - 8:30pm; Fri 6:00am - 8:30pm; Sat 6:00am - 8:30pm; Sun 6:00am - 8:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.642538,-105.872529,2023-09-28,205202,2023-09-28 00:54:19 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ARAPAHOE BASIN STATION 5,28194 US-6,,Dillon,CO,80435,,888-758-4389,E,,Public,Mon 6:00am - 8:30pm; Tue 6:00am - 8:30pm; Wed 6:00am - 8:30pm; Thu 6:00am - 8:30pm; Fri 6:00am - 8:30pm; Sat 6:00am - 8:30pm; Sun 6:00am - 8:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.642315,-105.87243,2023-09-28,205203,2023-09-28 00:54:19 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ARAPAHOE BASIN STATION 2,28194 US-6,,Dillon,CO,80435,,888-758-4389,E,,Public,Mon 6:00am - 8:30pm; Tue 6:00am - 8:30pm; Wed 6:00am - 8:30pm; Thu 6:00am - 8:30pm; Fri 6:00am - 8:30pm; Sat 6:00am - 8:30pm; Sun 6:00am - 8:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.642418,-105.87246,2023-09-28,205204,2023-09-28 00:54:19 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ARAPAHOE BASIN STATION 3,28194 US-6,,Dillon,CO,80435,,888-758-4389,E,,Public,Mon 6:00am - 8:30pm; Tue 6:00am - 8:30pm; Wed 6:00am - 8:30pm; Thu 6:00am - 8:30pm; Fri 6:00am - 8:30pm; Sat 6:00am - 8:30pm; Sun 6:00am - 8:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.64254,-105.87251,2023-09-28,205205,2023-09-28 00:54:19 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ARAPAHOE BASIN STATION 4,28194 US-6,,Dillon,CO,80435,,888-758-4389,E,,Public,Mon 6:00am - 8:30pm; Tue 6:00am - 8:30pm; Wed 6:00am - 8:30pm; Thu 6:00am - 8:30pm; Fri 6:00am - 8:30pm; Sat 6:00am - 8:30pm; Sun 6:00am - 8:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.64246,-105.87249,2023-09-28,205206,2023-09-28 00:54:19 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TOWN OF AVON E. BENCHMAR DC2,220 E. Benchmark RD,,Avon,CO,81620,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.633172,-106.520832,2023-09-28,205305,2023-09-28 00:53:17 UTC,,,,2022-01-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ECG FREEDOM PARK 1,450 Miller Ranch Rd,,Edwards,CO,81632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.643062,-106.583494,2023-09-28,205361,2023-09-28 00:18:44 UTC,,,,2022-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,STEAMBOAT SPR ELKINS,927 Oak Street,,Steamboat Springs,CO,80487,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.487703,-106.83569,2023-09-28,205452,2023-09-28 00:51:14 UTC,,,,2022-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,3RD STREET FAST 3RD STREET FAST,Harrison & 3rd,,Leadville,CO,80461,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.246257,-106.291219,2023-09-28,205619,2023-09-28 00:54:37 UTC,,,,2022-01-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BANNER HEALTH NCMC 1,16th St @ NCMC - Westbound,,Greeley,CO,80631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.414033,-104.708285,2023-09-28,205738,2023-09-28 00:53:14 UTC,,,,2022-02-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BOULDER COUNTY BCPUBLIC CH1,2020 13th St,,Boulder,CO,80302,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.018801,-105.278587,2023-09-28,205940,2023-09-28 00:54:21 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Village at Breckenridge Garages,535 South Park Avenue,"There are 2 locations.  One location is in Day Garage for the public, which has 2 chargers.

The other is in heated garage, for registered  which has 4 chargers.",Breckenridge,CO,80424,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,39.4771159,-106.047283,2023-09-28,206008,2023-09-28 00:07:33 UTC,,,,2021-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.28-$0.38/kWh Variable Energy Fee,,,,,,,,,,,,,,,,,,,false
ELEC,The Metropolitan Apartments,1901 East 13th Avenue,,Denver,CO,80206,,800-663-5633,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,39.73698,-104.9644176,2023-09-28,206050,2023-09-28 00:06:42 UTC,,,,2021-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,CCD CHARGING CHERRY CRK LIBR,2951-2985 E 3rd Ave,,Denver,CO,80206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.721138,-104.952743,2023-09-28,206061,2023-09-28 00:20:59 UTC,,,,2022-02-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Evergreen 56th and Tower (Denver, CO)",18552 E 57th Ave,,Denver,CO,80249,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,39.79994,-104.7709,2023-09-28,206173,2023-09-28 01:16:38 UTC,,,,2022-02-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Mesa County Central Library,443 N 6th St,,Grand Junction,CO,81501,,970-243-4442,E,,Public,during Business hours,,,,,,2,,,Non-Networked,,200-9,39.071102,-108.563065,2022-03-07,206288,2023-02-14 15:54:11 UTC,P,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false
ELEC,CAB CAB,1101 E 2nd Ave,,Durango,CO,81301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.275734,-107.878954,2023-09-28,206375,2023-09-28 00:54:34 UTC,,,,2022-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOWARD FLEET 03,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738499,-105.023968,2023-09-28,206405,2023-09-28 00:19:23 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT KOA,18500 E Colfax Ave,,Aurora,CO,80011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.739649,-104.771695,2023-09-28,206406,2023-09-28 00:19:25 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOW WLOT VISIT,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7388,-105.023971,2023-09-28,206408,2023-09-28 00:19:25 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT CO SPRINGS,1480 Quail Lake Loop,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.7887,-104.799741,2023-09-28,206409,2023-09-28 00:19:25 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT CGW,15285 South Golden Rd,,Golden,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.734911,-105.17102,2023-09-28,206410,2023-09-28 00:19:25 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOWARD FLEET 05,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738456,-105.024075,2023-09-28,206411,2023-09-28 00:19:25 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOWARD FLEET 06,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738418,-105.024047,2023-09-28,206412,2023-09-28 00:19:58 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOWARD FLEET 01,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738442,-105.023948,2023-09-28,206413,2023-09-28 00:19:58 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT PUEBSLOTNGW,5615 Wills Blvd,,Pueblo,CO,81008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.331577,-104.625294,2023-09-28,206415,2023-09-28 00:23:38 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOWARD FLEET 02,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738501,-105.023944,2023-09-28,206416,2023-09-28 00:24:30 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT HOWARD FLEET 04,2829 W Howard Pl,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738503,-105.023998,2023-09-28,206417,2023-09-28 00:24:30 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT KOA 2,18800 E Colfax Ave,,Aurora,CO,80011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.738579,-104.771045,2023-09-28,206418,2023-09-28 00:37:53 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDOT MOTORPOOL,2301 W 11th Ave,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.734472,-105.013529,2023-09-28,206419,2023-09-28 00:45:38 UTC,,,,2022-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GATEWAY PLACE GATEWAY 1,3750 W 24th St,,Greeley,CO,80634,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.3988,-104.73808,2023-09-28,206496,2023-09-28 00:54:43 UTC,,,,2022-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,FGC GARAGE FGC STATION 3,6363 S Fiddlers Green Cir,,Greenwood Village,CO,80111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.600171,-104.892157,2023-09-28,206740,2023-09-28 00:19:38 UTC,,,,2022-02-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BOULDERCENTRE STATION #1,4405-4455 Pearl Pkwy,,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.022134,-105.241634,2023-09-28,206830,2023-09-28 00:14:45 UTC,,,,2022-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Incline 45 Apartments,East 45th Avenue,,Denver,CO,80239,,800-663-5633,E,,Public,24 hours daily,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,39.7775401,-104.845147,2023-09-28,206880,2023-09-28 00:07:35 UTC,,,,2019-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,UNITED POWER CVSC DCFC,9586 E I-25 Frontage Rd,,Longmont,CO,80504,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.139984,-104.979449,2023-09-28,206973,2023-09-28 00:55:10 UTC,,,,2022-02-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BOULDER COUNTY ST VRAIN HUB 2,522 Terry St,,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.168289,-105.104974,2023-09-28,207441,2023-09-28 00:51:14 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BOULDER COUNTY ST VRAIN HUB 1,529 Coffman St,,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.168389,-105.104983,2023-09-28,207442,2023-09-28 00:51:14 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Cortland Broomfield,11585 Destination Drive,Unit #570 is under repairs||,Broomfield,CO,80021,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,39.906012,-105.092727,2023-09-28,207478,2023-09-28 00:06:18 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,UNITED POWER CVSC SOUTH,9586 E I-25 Frontage Rd,,Longmont,CO,80504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.139862,-104.97944,2023-09-28,207498,2023-09-28 00:55:10 UTC,,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UNITED POWER CVSC NORTH,9586 E I-25 Frontage Rd,,Longmont,CO,80504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.139915,-104.97945,2023-09-28,207499,2023-09-28 00:55:10 UTC,,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MANHATTAN MANHATTAN TOWER,1850 Bassett St,,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.757743,-105.001731,2023-09-28,207645,2023-09-28 00:43:16 UTC,,,,2022-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Front of Incline Clubhouse,6510 Antelope Run Circle,,Colorado Springs,CO,80924,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9426544,-104.7057593,2023-09-28,211717,2023-09-28 00:07:37 UTC,,,,2021-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,ASPEN SKIING CO MARKET ST WEST,300 Robinson St,,Basalt,CO,81621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.385824,-107.084973,2023-09-28,211735,2023-09-28 00:48:37 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
